Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2013-07-31,MARUTI,EQ,1342.4,1336.0,1336.0,1292.0,1325.0,1326.3,1322.37,500776,66221076445000.01,19446.0,294160.0,0.5874
2013-08-01,MARUTI,EQ,1326.3,1326.0,1359.6,1322.25,1340.0,1340.3,1341.62,797570,107003215630000.0,24821.0,471278.0,0.5909000000000001
2013-08-02,MARUTI,EQ,1340.3,1358.0,1363.85,1327.65,1341.0,1337.7,1345.98,360939,48581693995000.0,17826.0,188899.0,0.5234000000000001
2013-08-05,MARUTI,EQ,1337.7,1345.25,1361.8,1332.05,1341.1,1343.9,1346.32,178344,24010812145000.0,10119.0,38743.0,0.2172
2013-08-06,MARUTI,EQ,1343.9,1330.0,1358.75,1309.25,1332.0,1331.95,1337.14,301434,40306057090000.0,18082.0,83729.0,0.2778
2013-08-07,MARUTI,EQ,1331.95,1345.0,1349.9,1302.0,1326.25,1330.85,1322.73,456603,60396271429999.99,21088.0,192321.0,0.42119999999999996
2013-08-08,MARUTI,EQ,1330.85,1331.1,1392.4,1331.1,1385.4,1385.05,1378.38,1398921,192824473610000.0,52533.0,1068631.0,0.7639
2013-08-12,MARUTI,EQ,1385.05,1392.25,1409.0,1372.2,1374.45,1380.2,1395.93,700028,97719106950000.0,25698.0,500368.0,0.7148000000000001
2013-08-13,MARUTI,EQ,1380.2,1355.0,1412.85,1355.0,1396.25,1396.95,1398.54,1031827,144305321920000.0,28435.0,794626.0,0.7701000000000001
2013-08-14,MARUTI,EQ,1396.95,1398.0,1424.0,1385.0,1385.1,1391.2,1401.88,530381,74353167135000.0,39398.0,277102.0,0.5225
2013-08-16,MARUTI,EQ,1391.2,1389.15,1389.2,1317.15,1320.0,1325.1,1328.16,1464791,194547165065000.0,38198.0,1178898.0,0.8048000000000001
2013-08-19,MARUTI,EQ,1325.1,1320.0,1336.8,1300.0,1309.0,1308.45,1310.2,429786,56310611570000.01,18750.0,267590.0,0.6226
2013-08-20,MARUTI,EQ,1308.45,1300.0,1306.7,1268.6,1305.0,1297.9,1287.13,916913,118018712484999.98,33738.0,661712.0,0.7217
2013-08-21,MARUTI,EQ,1297.9,1313.0,1324.85,1275.0,1293.0,1284.45,1299.08,926580,120370448365000.02,46196.0,670427.0,0.7236
2013-08-22,MARUTI,EQ,1284.45,1284.2,1299.0,1232.6,1293.0,1285.7,1269.43,1030562,130822158270000.0,83696.0,650352.0,0.6311
2013-08-23,MARUTI,EQ,1285.7,1299.9,1324.0,1266.05,1297.0,1293.0,1289.02,621224,80076735370000.0,29496.0,286203.0,0.4607
2013-08-26,MARUTI,EQ,1293.0,1300.0,1318.3,1294.45,1310.0,1308.15,1308.03,438706,57383990995000.01,27518.0,279422.0,0.6369
2013-08-27,MARUTI,EQ,1308.15,1299.9,1306.95,1240.0,1265.0,1260.25,1260.72,929746,117214711359999.98,37870.0,680984.0,0.7323999999999999
2013-08-28,MARUTI,EQ,1260.25,1238.0,1249.0,1215.0,1236.75,1236.35,1231.37,1150637,141686321510000.0,50111.0,832709.0,0.7237
2013-08-29,MARUTI,EQ,1236.35,1240.5,1263.8,1223.3,1238.0,1250.6,1241.81,573972,71276550115000.0,53309.0,303358.0,0.5285
2013-08-30,MARUTI,EQ,1250.6,1246.0,1249.0,1225.0,1248.8,1243.55,1238.7,758972,94013684945000.0,45447.0,503416.0,0.6633
2013-09-02,MARUTI,EQ,1243.55,1240.25,1307.6,1233.0,1298.95,1300.0,1275.83,537411,68564253315000.0,32343.0,138987.0,0.2586
2013-09-03,MARUTI,EQ,1300.0,1315.0,1319.6,1254.5,1282.0,1276.05,1287.45,627614,80802053460000.0,21869.0,334283.0,0.5326
2013-09-04,MARUTI,EQ,1276.05,1269.0,1282.8,1242.0,1275.2,1276.5,1261.87,656723,82870089050000.0,43173.0,262158.0,0.3992
2013-09-05,MARUTI,EQ,1276.5,1290.0,1314.35,1290.0,1296.35,1299.6,1302.17,531076,69155361520000.01,30490.0,307227.0,0.5785
2013-09-06,MARUTI,EQ,1299.6,1311.0,1311.95,1277.0,1280.95,1288.4,1291.91,473918,61226086040000.0,27152.0,187381.0,0.3954
2013-09-10,MARUTI,EQ,1288.4,1305.0,1349.95,1300.0,1338.7,1336.65,1335.52,857196,114480240895000.0,59947.0,443087.0,0.5169
2013-09-11,MARUTI,EQ,1336.65,1351.0,1388.8,1346.3,1355.7,1360.8,1370.09,1255303,171987854040000.0,54234.0,708785.0,0.5646
2013-09-12,MARUTI,EQ,1360.8,1367.95,1376.0,1315.55,1316.55,1320.9,1342.17,523296,70235457035000.0,32929.0,302817.0,0.5787
2013-09-13,MARUTI,EQ,1320.9,1315.0,1335.0,1301.0,1318.7,1315.9,1315.79,534719,70358009715000.0,33401.0,287940.0,0.5385
2013-09-16,MARUTI,EQ,1315.9,1343.35,1379.3,1334.45,1362.0,1359.9,1360.47,707004,96185713690000.0,35227.0,365289.0,0.5167
2013-09-17,MARUTI,EQ,1359.9,1362.0,1388.8,1360.0,1375.7,1375.8,1376.39,478211,65820621550000.0,31482.0,203267.0,0.4251
2013-09-18,MARUTI,EQ,1375.8,1385.0,1405.0,1377.0,1402.0,1401.85,1393.41,413270,57585491190000.0,25939.0,148491.0,0.3593
2013-09-19,MARUTI,EQ,1401.85,1441.0,1503.4,1441.0,1475.45,1480.0,1482.83,1132596,167945078915000.0,42611.0,732084.0,0.6464
2013-09-20,MARUTI,EQ,1480.0,1479.9,1482.0,1401.0,1465.25,1467.25,1439.13,751243,108113820009999.98,31041.0,329580.0,0.4387
2013-09-23,MARUTI,EQ,1467.25,1450.0,1454.4,1388.0,1390.0,1401.25,1412.98,500010,70650552140000.0,25993.0,243537.0,0.48710000000000003
2013-09-24,MARUTI,EQ,1401.25,1390.0,1442.0,1387.0,1411.7,1410.8,1419.85,517200,73434646905000.0,25209.0,180008.0,0.348
2013-09-25,MARUTI,EQ,1410.8,1414.9,1423.0,1376.15,1390.25,1393.2,1398.52,326342,45639712145000.0,15337.0,95915.0,0.2939
2013-09-26,MARUTI,EQ,1393.2,1415.0,1423.0,1380.1,1385.85,1387.55,1396.56,537625,75082783210000.0,20146.0,193665.0,0.3602
2013-09-27,MARUTI,EQ,1387.55,1391.9,1407.7,1361.55,1364.15,1366.95,1379.42,599199,82654862965000.0,28848.0,250366.0,0.4178
2013-09-30,MARUTI,EQ,1366.95,1366.0,1373.65,1340.0,1363.0,1358.55,1351.1,406918,54978889085000.0,30437.0,196501.0,0.4829
2013-10-01,MARUTI,EQ,1358.55,1364.05,1410.0,1364.0,1380.45,1380.2,1387.46,931358,129221862095000.0,41424.0,268499.0,0.2883
2013-10-03,MARUTI,EQ,1380.2,1394.95,1420.0,1375.2,1415.7,1412.35,1406.41,650153,91438199725000.0,35459.0,245919.0,0.37820000000000004
2013-10-04,MARUTI,EQ,1412.35,1410.5,1434.95,1406.05,1429.0,1428.5,1425.68,666373,95003640385000.0,30110.0,361688.0,0.5428000000000001
2013-10-07,MARUTI,EQ,1428.5,1425.0,1432.7,1402.05,1408.1,1410.2,1412.51,329756,46578465675000.0,34156.0,115883.0,0.3514
2013-10-08,MARUTI,EQ,1410.2,1420.0,1423.85,1400.0,1401.05,1406.6,1413.03,411447,58138687765000.0,51262.0,242411.0,0.5892000000000001
2013-10-09,MARUTI,EQ,1406.6,1407.0,1407.0,1386.2,1399.8,1398.5,1396.37,481828,67281144195000.01,22713.0,253039.0,0.5252
2013-10-10,MARUTI,EQ,1398.5,1399.0,1425.2,1398.25,1420.0,1421.1,1417.58,617290,87505966165000.0,24235.0,306861.0,0.49710000000000004
2013-10-11,MARUTI,EQ,1421.1,1436.1,1470.0,1413.1,1467.05,1464.0,1449.34,762748,110547842690000.02,41716.0,292916.0,0.384
2013-10-14,MARUTI,EQ,1464.0,1465.25,1479.0,1442.4,1448.5,1446.9,1464.48,697237,102109071020000.0,25203.0,428166.0,0.6141
2013-10-15,MARUTI,EQ,1446.9,1452.0,1473.2,1431.0,1439.75,1439.9,1449.48,413066,59873001460000.0,17642.0,136490.0,0.33039999999999997
2013-10-17,MARUTI,EQ,1439.9,1440.05,1451.8,1418.0,1423.8,1427.05,1435.31,316070,45365977390000.0,16338.0,119942.0,0.37950000000000006
2013-10-18,MARUTI,EQ,1427.05,1432.0,1472.5,1428.1,1469.0,1468.75,1460.04,490221,71574307785000.0,23948.0,242955.0,0.49560000000000004
2013-10-21,MARUTI,EQ,1468.75,1470.35,1542.75,1470.1,1520.9,1519.95,1517.47,877353,133135926484999.98,44924.0,468519.0,0.534
2013-10-22,MARUTI,EQ,1519.95,1523.0,1536.0,1505.3,1516.0,1514.6,1518.07,351924,53424439305000.0,20432.0,111049.0,0.3155
2013-10-23,MARUTI,EQ,1514.6,1516.8,1545.0,1482.5,1530.0,1528.85,1508.75,534863,80697581120000.0,26214.0,175396.0,0.3279
2013-10-24,MARUTI,EQ,1528.85,1528.0,1549.75,1499.95,1514.0,1513.9,1528.92,580715,88786458860000.0,21737.0,279161.0,0.4807
2013-10-25,MARUTI,EQ,1513.9,1501.1,1533.1,1490.0,1509.0,1508.7,1514.84,432129,65460758810000.0,19334.0,202186.0,0.4679
2013-10-28,MARUTI,EQ,1508.7,1510.35,1529.0,1503.0,1513.65,1513.35,1518.37,919522,139617476830000.0,37620.0,322628.0,0.35090000000000005
2013-10-29,MARUTI,EQ,1513.35,1590.9,1646.5,1565.75,1645.75,1635.25,1607.13,4085346,656566687800000.0,110175.0,1588430.0,0.38880000000000003
2013-10-30,MARUTI,EQ,1635.25,1641.0,1659.9,1625.0,1638.9,1636.65,1642.18,951167,156198921645000.0,38541.0,344080.0,0.3617
2013-10-31,MARUTI,EQ,1636.65,1626.1,1646.7,1617.25,1639.05,1636.2,1631.2,760636,124075225870000.0,30982.0,448202.0,0.5892000000000001
2013-11-01,MARUTI,EQ,1636.2,1642.0,1655.85,1626.25,1635.7,1636.15,1640.81,733492,120352186815000.02,37758.0,424192.0,0.5783
2013-11-03,MARUTI,EQ,1636.15,1636.5,1658.0,1636.5,1648.05,1650.0,1650.24,111953,18474923505000.0,4572.0,32096.0,0.2867
2013-11-05,MARUTI,EQ,1650.0,1645.0,1645.0,1617.2,1623.0,1623.25,1630.93,491093,80093776445000.0,51146.0,302278.0,0.6154999999999999
2013-11-06,MARUTI,EQ,1623.25,1622.0,1644.0,1610.0,1617.0,1614.55,1627.13,526949,85741449270000.0,38227.0,250042.0,0.47450000000000003
2013-11-07,MARUTI,EQ,1614.55,1610.3,1644.9,1602.4,1611.0,1610.8,1621.56,496581,80523473580000.0,41409.0,217377.0,0.43770000000000003
2013-11-08,MARUTI,EQ,1610.8,1605.1,1610.0,1557.5,1579.3,1580.55,1578.69,740937,116970958495000.0,46706.0,395746.0,0.5341
2013-11-11,MARUTI,EQ,1580.55,1580.0,1604.0,1561.3,1588.45,1582.55,1585.83,509621,80817167870000.0,23563.0,225953.0,0.4434
2013-11-12,MARUTI,EQ,1582.55,1591.5,1622.0,1582.1,1585.0,1587.1,1603.35,720325,115493022084999.98,34660.0,285637.0,0.3965
2013-11-13,MARUTI,EQ,1587.1,1580.0,1594.0,1573.0,1580.0,1579.5,1583.36,446748,70736309285000.0,18268.0,244193.0,0.5466
2013-11-14,MARUTI,EQ,1579.5,1596.7,1625.0,1591.45,1616.95,1612.6,1610.0,633129,101933811195000.0,25973.0,303116.0,0.47880000000000006
2013-11-18,MARUTI,EQ,1612.6,1627.7,1635.15,1612.05,1633.1,1629.35,1623.62,642611,104335764955000.0,21592.0,434620.0,0.6763
2013-11-19,MARUTI,EQ,1629.35,1630.0,1691.1,1625.45,1677.55,1682.55,1674.02,1253144,209778881855000.0,54636.0,659359.0,0.5262
2013-11-20,MARUTI,EQ,1682.55,1690.0,1700.0,1643.1,1643.1,1649.85,1674.26,612988,102630079550000.0,26549.0,281167.0,0.4587
2013-11-21,MARUTI,EQ,1649.85,1654.9,1667.7,1638.85,1655.5,1647.0,1653.09,591465,97774328030000.0,25488.0,240023.0,0.4058
2013-11-22,MARUTI,EQ,1647.0,1662.0,1676.75,1636.25,1640.0,1640.15,1648.61,822901,135664096130000.0,30853.0,505759.0,0.6146
2013-11-25,MARUTI,EQ,1640.15,1653.0,1689.8,1646.3,1689.5,1678.9,1668.22,730897,121929452434999.98,38902.0,440469.0,0.6026
2013-11-26,MARUTI,EQ,1678.9,1680.0,1688.0,1654.55,1657.35,1663.3,1667.95,395917,66036944250000.0,26153.0,191605.0,0.484
2013-11-27,MARUTI,EQ,1663.3,1668.05,1670.0,1641.0,1655.0,1659.95,1653.91,571218,94474500790000.0,23945.0,342937.0,0.6004
2013-11-28,MARUTI,EQ,1659.95,1669.0,1675.0,1648.15,1669.55,1666.65,1663.2,888680,147805579585000.0,29593.0,538063.0,0.6055
2013-11-29,MARUTI,EQ,1666.65,1670.0,1692.65,1667.15,1673.0,1676.15,1680.46,502124,84379983805000.0,20146.0,289426.0,0.5764
2013-12-02,MARUTI,EQ,1676.15,1670.0,1682.3,1656.6,1660.0,1661.4,1667.05,495575,82614967185000.0,27434.0,281033.0,0.5671
2013-12-03,MARUTI,EQ,1661.4,1660.0,1686.85,1652.25,1660.25,1663.25,1671.43,572128,95627059240000.0,37775.0,313246.0,0.5475
2013-12-04,MARUTI,EQ,1663.25,1652.3,1669.8,1633.95,1637.55,1639.75,1653.83,428767,70910677405000.0,28496.0,210095.0,0.49
2013-12-05,MARUTI,EQ,1639.75,1667.15,1708.7,1667.15,1703.0,1700.15,1688.6,1947489,328852763205000.0,35599.0,1475517.0,0.7576999999999999
2013-12-06,MARUTI,EQ,1700.15,1705.75,1717.65,1694.0,1703.0,1701.5,1708.05,834899,142604561510000.0,27964.0,504393.0,0.6041
2013-12-09,MARUTI,EQ,1701.5,1738.9,1770.0,1709.5,1769.0,1763.75,1738.38,1184977,205993670265000.0,41373.0,802015.0,0.6768000000000001
2013-12-10,MARUTI,EQ,1763.75,1763.0,1780.6,1746.0,1750.55,1751.8,1758.17,1048021,184260287245000.0,53650.0,634759.0,0.6057
2013-12-11,MARUTI,EQ,1751.8,1743.3,1775.9,1735.0,1754.0,1753.0,1756.57,668007,117340331980000.0,33345.0,300839.0,0.4504
2013-12-12,MARUTI,EQ,1753.0,1748.0,1748.0,1710.4,1715.0,1714.8,1726.09,478485,82590609950000.0,29064.0,273154.0,0.5709000000000001
2013-12-13,MARUTI,EQ,1714.8,1710.0,1719.95,1682.6,1694.95,1689.6,1698.9,577334,98083439375000.0,26306.0,236152.0,0.409
2013-12-16,MARUTI,EQ,1689.6,1687.0,1714.9,1676.0,1703.6,1701.6,1695.83,428119,72601692545000.0,24353.0,155895.0,0.3641
2013-12-17,MARUTI,EQ,1701.6,1710.2,1731.7,1694.95,1699.0,1701.9,1715.02,552326,94725168185000.0,40710.0,330599.0,0.5986
2013-12-18,MARUTI,EQ,1701.9,1703.75,1740.85,1695.4,1738.45,1729.95,1723.65,791839,136485159459999.98,27760.0,532928.0,0.6729999999999999
2013-12-19,MARUTI,EQ,1729.95,1741.0,1798.0,1725.25,1784.0,1780.55,1769.36,1469454,259999191765000.0,49853.0,524532.0,0.35700000000000004
2013-12-20,MARUTI,EQ,1780.55,1795.0,1830.0,1774.95,1809.0,1809.65,1805.89,1493300,269674077965000.0,62292.0,802159.0,0.5372
2013-12-23,MARUTI,EQ,1809.65,1809.0,1819.9,1795.6,1802.2,1802.4,1806.25,681383,123074661305000.0,33633.0,390986.0,0.5738000000000001
2013-12-24,MARUTI,EQ,1802.4,1795.0,1802.55,1775.25,1792.0,1788.8,1789.16,409326,73235161955000.0,16804.0,169830.0,0.41490000000000005
2013-12-26,MARUTI,EQ,1788.8,1785.0,1803.75,1778.45,1792.2,1793.6,1790.21,362435,64883408410000.0,16881.0,147934.0,0.4082
2013-12-27,MARUTI,EQ,1793.6,1790.25,1800.7,1763.0,1773.45,1775.05,1775.42,503568,89404280195000.0,25902.0,267519.0,0.5312
2013-12-30,MARUTI,EQ,1775.05,1785.0,1794.85,1768.0,1779.9,1777.2,1778.83,358010,63683850370000.01,16191.0,174881.0,0.48850000000000005
2013-12-31,MARUTI,EQ,1777.2,1780.1,1784.95,1757.55,1762.0,1763.9,1767.43,303542,53648813385000.0,10726.0,136051.0,0.4482
2014-01-01,MARUTI,EQ,1763.9,1770.0,1776.9,1756.55,1763.0,1764.0,1767.52,214453,37904935865000.0,8019.0,56682.0,0.2643
2014-01-02,MARUTI,EQ,1764.0,1759.0,1814.8,1759.0,1770.0,1768.4,1795.52,1565710,281125730635000.0,32695.0,1119167.0,0.7148000000000001
2014-01-03,MARUTI,EQ,1768.4,1766.0,1808.65,1752.25,1807.0,1798.6,1783.2,583504,104050173765000.0,28778.0,242527.0,0.4156
2014-01-06,MARUTI,EQ,1798.6,1805.0,1819.4,1792.55,1808.0,1807.7,1805.2,549379,99173629290000.0,40747.0,261298.0,0.4756
2014-01-07,MARUTI,EQ,1807.7,1838.0,1854.25,1820.1,1849.0,1845.75,1842.78,1614578,297530536565000.0,64159.0,937964.0,0.5809000000000001
2014-01-08,MARUTI,EQ,1845.75,1850.0,1860.0,1827.05,1850.4,1837.5,1842.67,1398622,257720015919999.97,46114.0,606233.0,0.4335
2014-01-09,MARUTI,EQ,1837.5,1858.8,1859.0,1801.1,1811.45,1811.8,1827.79,947521,173187359665000.0,54092.0,523538.0,0.5525
2014-01-10,MARUTI,EQ,1811.8,1811.1,1814.55,1768.0,1791.05,1794.1,1798.18,670378,120546250755000.0,41112.0,368259.0,0.5493
2014-01-13,MARUTI,EQ,1794.1,1800.0,1814.75,1765.0,1787.7,1782.75,1785.9,559984,100007346785000.0,24506.0,229645.0,0.41009999999999996
2014-01-14,MARUTI,EQ,1782.75,1783.0,1791.8,1759.1,1770.85,1773.35,1771.58,530939,94060200350000.0,36970.0,200039.0,0.3768
2014-01-15,MARUTI,EQ,1773.35,1790.0,1807.0,1767.1,1803.0,1800.1,1788.35,612338,109507666950000.0,34081.0,284225.0,0.4642
2014-01-16,MARUTI,EQ,1800.1,1803.1,1810.8,1785.0,1786.65,1789.85,1794.91,429527,77096285185000.0,23834.0,223661.0,0.5207
2014-01-17,MARUTI,EQ,1789.85,1778.2,1808.8,1766.3,1777.0,1775.2,1787.74,310359,55484008029999.99,18283.0,99540.0,0.3207
2014-01-20,MARUTI,EQ,1775.2,1774.0,1797.35,1762.0,1779.9,1778.2,1780.57,340046,60547504535000.0,12708.0,169044.0,0.49710000000000004
2014-01-21,MARUTI,EQ,1778.2,1782.0,1812.7,1782.0,1802.0,1801.9,1804.15,541958,97777336730000.0,24532.0,267998.0,0.49450000000000005
2014-01-22,MARUTI,EQ,1801.9,1805.5,1819.0,1795.0,1805.3,1807.85,1809.59,424767,76865298030000.0,22093.0,230000.0,0.5415
2014-01-23,MARUTI,EQ,1807.85,1796.1,1819.9,1788.45,1792.0,1793.8,1806.12,493794,89185164785000.0,22476.0,252591.0,0.5115
2014-01-24,MARUTI,EQ,1793.8,1784.9,1804.9,1769.25,1770.8,1774.25,1785.19,377713,67428991765000.0,18148.0,152356.0,0.40340000000000004
2014-01-27,MARUTI,EQ,1774.25,1755.0,1755.0,1690.0,1703.95,1702.3,1710.75,923081,157915728210000.0,55790.0,591488.0,0.6408
2014-01-28,MARUTI,EQ,1702.3,1715.0,1751.5,1540.4,1543.4,1566.0,1623.33,6599087,1071250567825000.0,191743.0,2638908.0,0.39990000000000003
2014-01-29,MARUTI,EQ,1566.0,1615.2,1697.8,1615.2,1675.05,1673.85,1669.77,6737926,1125077080370000.1,229212.0,3652775.0,0.5421
2014-01-30,MARUTI,EQ,1673.85,1668.0,1674.0,1625.6,1633.4,1635.9,1643.99,1651215,271457401105000.03,78978.0,949044.0,0.5748
2014-01-31,MARUTI,EQ,1635.9,1655.0,1655.0,1620.85,1641.4,1636.25,1635.36,729347,119274256234999.98,43804.0,414471.0,0.5683
2014-02-03,MARUTI,EQ,1636.25,1620.0,1660.0,1613.05,1614.85,1618.5,1630.85,957497,156153785510000.0,46845.0,511893.0,0.5346000000000001
2014-02-04,MARUTI,EQ,1618.5,1601.0,1630.0,1590.0,1619.85,1619.65,1614.05,703285,113513728575000.0,29784.0,409609.0,0.5824
2014-02-05,MARUTI,EQ,1619.65,1619.0,1623.1,1602.1,1606.0,1606.7,1609.7,627278,100972964090000.0,34074.0,370591.0,0.5908
2014-02-06,MARUTI,EQ,1606.7,1610.2,1644.95,1593.0,1643.0,1639.7,1622.31,1237835,200815235300000.0,37502.0,888787.0,0.718
2014-02-07,MARUTI,EQ,1639.7,1654.95,1670.4,1648.5,1666.0,1664.95,1662.42,921283,153156149290000.0,45377.0,649570.0,0.7051000000000001
2014-02-10,MARUTI,EQ,1664.95,1665.0,1701.6,1665.0,1682.6,1688.85,1683.26,896683,150935085745000.0,38532.0,621877.0,0.6935
2014-02-11,MARUTI,EQ,1688.85,1690.25,1698.0,1668.1,1677.0,1678.15,1677.89,294694,49446449180000.0,13202.0,186549.0,0.633
2014-02-12,MARUTI,EQ,1678.15,1685.0,1689.8,1643.1,1645.0,1647.7,1657.63,442825,73404156375000.0,16399.0,243269.0,0.5494
2014-02-13,MARUTI,EQ,1647.7,1646.0,1658.8,1632.5,1634.0,1641.25,1643.44,439092,72161986795000.0,27025.0,244889.0,0.5577000000000001
2014-02-14,MARUTI,EQ,1641.25,1642.0,1653.55,1615.65,1640.05,1643.4,1634.44,451950,73868647170000.0,35772.0,279423.0,0.6183
2014-02-17,MARUTI,EQ,1643.4,1635.0,1674.9,1635.0,1670.5,1665.7,1657.98,617227,102334869970000.0,20013.0,238679.0,0.38670000000000004
2014-02-18,MARUTI,EQ,1665.7,1675.0,1733.65,1666.1,1706.0,1708.45,1702.21,954637,162499130420000.0,39224.0,418222.0,0.43810000000000004
2014-02-19,MARUTI,EQ,1708.45,1714.0,1721.0,1692.0,1695.65,1698.1,1702.99,341015,58074432120000.01,17006.0,133391.0,0.3912
2014-02-20,MARUTI,EQ,1698.1,1697.0,1706.0,1674.2,1682.0,1683.3,1688.88,344996,58265682390000.0,18581.0,167211.0,0.4847
2014-02-21,MARUTI,EQ,1683.3,1686.1,1702.4,1671.55,1672.7,1675.6,1686.24,340948,57491978400000.0,22035.0,178195.0,0.5226
2014-02-24,MARUTI,EQ,1675.6,1675.0,1695.0,1645.8,1683.0,1684.4,1678.31,326898,54863563740000.0,21061.0,98371.0,0.3009
2014-02-25,MARUTI,EQ,1684.4,1690.1,1693.9,1672.4,1678.0,1678.0,1679.21,245384,41205083205000.0,16439.0,111770.0,0.45549999999999996
2014-02-26,MARUTI,EQ,1678.0,1668.0,1684.1,1651.0,1670.5,1664.05,1665.35,584837,97395650015000.0,25505.0,297786.0,0.5092
2014-02-28,MARUTI,EQ,1664.05,1640.0,1659.05,1573.0,1592.0,1589.0,1591.1,1768632,281407909200000.0,121660.0,907009.0,0.5128
2014-03-03,MARUTI,EQ,1589.0,1582.0,1616.9,1575.0,1582.5,1582.2,1593.0,1060385,168918989435000.0,81950.0,552363.0,0.5209
2014-03-04,MARUTI,EQ,1582.2,1577.0,1603.0,1550.0,1600.05,1597.4,1580.08,797764,126053003515000.02,36271.0,190421.0,0.23870000000000002
2014-03-05,MARUTI,EQ,1597.4,1614.7,1636.95,1593.55,1621.9,1625.4,1620.77,728060,118001822190000.02,30932.0,175919.0,0.2416
2014-03-06,MARUTI,EQ,1625.4,1629.7,1657.0,1618.0,1648.0,1650.45,1637.4,422906,69246815850000.0,16774.0,111481.0,0.2636
2014-03-07,MARUTI,EQ,1650.45,1655.0,1747.0,1640.2,1738.0,1735.05,1706.01,944177,161077902475000.0,35540.0,356216.0,0.37729999999999997
2014-03-10,MARUTI,EQ,1735.05,1730.0,1817.25,1716.65,1799.45,1801.1,1777.13,1324717,235419691955000.03,59960.0,496590.0,0.3749
2014-03-11,MARUTI,EQ,1801.1,1804.0,1811.7,1744.8,1752.0,1754.15,1775.87,703249,124887534415000.02,34014.0,243219.0,0.34590000000000004
2014-03-12,MARUTI,EQ,1754.15,1725.0,1791.0,1680.0,1763.0,1764.05,1745.89,1443683,252051084930000.03,50798.0,182076.0,0.1261
2014-03-13,MARUTI,EQ,1764.05,1766.0,1790.9,1733.0,1748.0,1747.35,1767.46,641720,113421212109999.98,23905.0,173188.0,0.2699
2014-03-14,MARUTI,EQ,1747.35,1715.0,1756.35,1710.0,1737.0,1738.45,1735.77,588996,102235955600000.0,22231.0,83990.0,0.1426
2014-03-18,MARUTI,EQ,1738.45,1900.0,1909.0,1852.25,1869.5,1868.2,1870.92,1795672,335956457890000.0,62885.0,372537.0,0.20750000000000002
2014-03-19,MARUTI,EQ,1868.2,1873.0,1889.0,1850.75,1864.6,1869.75,1868.37,621508,116120789275000.0,31913.0,182542.0,0.2937
2014-03-20,MARUTI,EQ,1869.75,1869.0,1874.8,1848.05,1860.8,1856.55,1863.14,310199,57794288485000.0,17464.0,66582.0,0.2146
2014-03-21,MARUTI,EQ,1856.55,1856.55,1879.25,1856.55,1867.95,1868.55,1869.2,284182,53119273550000.0,16736.0,66249.0,0.2331
2014-03-22,MARUTI,EQ,1868.55,1871.0,1878.9,1868.65,1869.15,1872.5,1873.37,37419,7009975709999.999,1681.0,8440.0,0.2256
2014-03-24,MARUTI,EQ,1872.5,1877.65,1903.0,1873.25,1882.0,1886.3,1887.1,329812,62238979185000.0,13445.0,74263.0,0.2252
2014-03-25,MARUTI,EQ,1886.3,1881.0,1912.0,1875.85,1911.0,1901.7,1894.3,395158,74854627020000.0,19440.0,173320.0,0.4386
2014-03-26,MARUTI,EQ,1901.7,1911.0,1949.0,1911.0,1940.0,1937.1,1938.09,634815,123033137634999.98,25631.0,286812.0,0.4518
2014-03-27,MARUTI,EQ,1937.1,1941.0,1968.4,1920.15,1931.5,1935.55,1939.84,825829,160197350745000.0,25656.0,306321.0,0.37090000000000006
2014-03-28,MARUTI,EQ,1935.55,1935.9,1956.55,1920.1,1927.0,1931.4,1935.93,326409,63190498415000.0,13198.0,137440.0,0.42110000000000003
2014-03-31,MARUTI,EQ,1931.4,1937.95,1980.0,1925.0,1967.05,1971.75,1960.48,437613,85793084315000.0,18507.0,147907.0,0.33799999999999997
2014-04-01,MARUTI,EQ,1971.75,1976.0,1980.0,1922.1,1927.0,1930.85,1944.93,288560,56122860625000.0,12985.0,68993.0,0.2391
2014-04-02,MARUTI,EQ,1930.85,1935.0,1948.7,1922.85,1935.85,1933.2,1936.34,268932,52074392910000.0,11297.0,77867.0,0.2895
2014-04-03,MARUTI,EQ,1933.2,1940.0,1964.4,1927.0,1940.3,1939.7,1942.35,307539,59734892690000.0,13048.0,107769.0,0.3504
2014-04-04,MARUTI,EQ,1939.7,1940.0,1950.0,1917.15,1925.0,1927.2,1933.74,195927,37887245330000.0,8163.0,71179.0,0.3633
2014-04-07,MARUTI,EQ,1927.2,1925.0,1936.0,1872.0,1906.0,1904.95,1897.68,319401,60612214465000.0,15414.0,89584.0,0.2805
2014-04-09,MARUTI,EQ,1904.95,1890.0,1940.0,1876.0,1933.7,1932.5,1914.53,698363,133704034455000.0,36905.0,221015.0,0.3165
2014-04-10,MARUTI,EQ,1932.5,1933.0,1973.5,1916.1,1949.0,1959.95,1954.95,486855,95177790585000.0,18849.0,144089.0,0.29600000000000004
2014-04-11,MARUTI,EQ,1959.95,1941.0,1948.7,1923.15,1936.25,1935.7,1933.72,504763,97607002150000.0,18600.0,188410.0,0.37329999999999997
2014-04-15,MARUTI,EQ,1935.7,1924.3,1948.6,1904.0,1925.0,1927.2,1921.29,228758,43951088575000.0,8913.0,102250.0,0.44700000000000006
